asset_id,event_idx_clean,true_state,reader_state,timestamp,rssi,phase,is_duplicate,is_false_read,is_delayed,sensor_corrupted,event_idx_obs,diag_class,operational_anomaly,sensing_anomaly,op_type,delta_t,phase_sin,phase_cos
1007,6,7,7,6.98105820836177,-78.75676897246404,5.502433677780913,0,0,0,0,5,0,0,0,none,0.9455138704591937,-0.7038135640074797,0.7103847317609587
1008,1,1,2,3.5424880733246846,-46.25648964476787,0.7295562291771371,0,1,1,1,0,1,0,1,none,0.0,0.6665388826926812,0.7454702662472811
1008,2,3,3,3.6313915734604185,-58.46170371177268,2.839278814817682,0,0,1,1,1,1,0,1,none,0.08890350013573389,0.2977299082127928,-0.9546501462607137
1008,3,4,4,4.166704111485505,-52.247652958553076,3.2334321359902227,0,0,0,0,2,1,0,1,none,0.535312538025086,-0.09171043362809182,-0.99578571809589
1008,5,6,6,6.127626407130064,-71.63405737841855,4.908212938297846,0,0,0,0,3,1,0,1,none,1.9609222956445596,-0.9808876810779843,0.1945748110867761
1009,0,0,4,1.8112629627078185,-38.31192635840421,0.4189878938359197,0,1,0,1,0,0,0,0,none,0.0,0.4068361014259981,0.9135011694445142
1009,1,1,1,2.7556872030784034,-45.2085364737003,0.9350338261240154,0,0,0,0,1,0,0,0,none,0.9444242403705849,0.8046191642273846,0.5937912095661447
1009,2,2,2,5.616343822418463,-50.53868718141004,1.9499728817263664,0,0,1,1,2,0,0,0,none,2.8606566193400593,0.9289697533273678,-0.3701556394314283
1009,4,4,4,6.1226949453598,-59.4579860830682,3.0602785821110143,0,0,0,0,3,0,0,0,none,0.5063511229413376,0.08122449328675486,-0.9966958320823409
1009,4,4,4,6.152245663830951,-59.4579860830682,3.0602785821110143,1,0,0,1,4,0,0,0,none,0.02955071847115054,0.08122449328675486,-0.9966958320823409
1009,5,5,5,6.961194815266797,-62.295145250676455,4.463878835582708,0,0,0,0,5,0,0,0,none,0.8089491514358462,-0.969279942316993,-0.24596014600330438
1009,6,6,6,8.092611796204931,-63.7475417027433,4.924494553308341,0,0,0,0,6,0,0,0,none,1.131416980938134,-0.9775898195091056,0.2105187516402146
1009,7,7,7,9.019972409776173,-70.34211083878192,5.7322206601813255,0,0,0,0,7,0,0,0,none,0.927360613571242,-0.5235093708325941,0.8520199168155997
1010,0,0,0,1.1719195209450852,-42.87617279100286,0.23265898803282367,0,0,0,0,0,2,1,0,excess_dwell,0.0,0.23056568185186377,0.9730567641983612
1010,1,1,1,2.0954505301380206,-51.85787565235831,0.9056665158315654,0,0,0,0,1,2,1,0,excess_dwell,0.9235310091929354,0.7868366774580793,0.6171612779547421
1010,2,2,2,2.8101525928892817,-48.91852261080846,1.6162944082891937,0,0,0,0,2,2,1,0,excess_dwell,0.714702062751261,0.9989651408283593,-0.045482385708934266
1010,4,2,0,4.454198814068164,-52.23274334050243,1.7767822024736977,0,1,0,1,3,2,1,0,excess_dwell,1.6440462211788822,0.9788598168405213,-0.2045322932324896
1010,5,2,2,5.137873915281525,-53.95702881018105,2.015121275425483,0,0,0,0,4,2,1,0,excess_dwell,0.6836751012133613,0.9029010408983518,-0.42984847370285373
1010,6,3,3,6.394952137538597,-53.26479762020272,2.861650431078227,0,0,0,0,5,2,1,0,excess_dwell,1.2570782222570722,0.276300120733403,-0.9610714038419346
1010,7,4,4,7.4214052898631655,-56.58648561817663,3.329610609820947,0,0,0,0,6,2,1,0,excess_dwell,1.0264531523245681,-0.1869121499099667,-0.982376632568199
1010,8,5,5,8.612500263924714,-66.25932488245957,3.973790640132944,0,0,0,0,7,2,1,0,excess_dwell,1.1910949740615484,-0.7394129552285525,-0.6732521679431701
1010,10,7,7,10.257436764172033,-69.91320426196802,5.764467298741544,0,0,0,0,8,2,1,0,excess_dwell,1.6449365002473186,-0.4957671929710428,0.8684554625158465
1011,0,0,0,0.7182803579911181,-45.29479227267885,0.6358581007076917,0,0,0,0,0,2,1,0,mandatory_skip,0.0,0.5938681284743081,0.8045623940891239
1011,1,1,1,1.9225500680547345,-46.43400908261399,0.7848186781990597,0,0,0,0,1,2,1,0,mandatory_skip,1.2042697100636164,0.7066969045717831,0.7075164203526728
1011,2,2,2,2.6764627925104967,-49.69755268011248,1.7263749390098608,0,0,0,0,2,2,1,0,mandatory_skip,0.7539127244557622,0.9879220391788062,-0.1549517489568584
1011,4,4,4,4.90594055576391,-60.98085048583697,3.5917210424127926,0,0,0,0,3,2,1,0,mandatory_skip,2.229477763253413,-0.4350811378696383,-0.9003912502185152
1011,5,5,5,5.828872650772298,-66.93690778935466,4.630963626781331,0,0,0,0,4,2,1,0,mandatory_skip,0.9229320950083881,-0.996686787076782,-0.0813354072133495
1011,6,7,7,7.035673289680103,-75.18527495419707,5.879272804229345,0,0,0,0,5,2,1,0,mandatory_skip,1.2068006389078052,-0.39301900642936316,0.9195303478326727
1012,0,0,0,0.9244314984702104,-39.81083372849423,0.45208581529752634,0,0,0,0,0,1,0,1,none,0.0,0.4368427529043452,0.8995378864922551
1012,0,0,0,0.9544869924728216,-39.81083372849423,0.45208581529752634,1,0,0,1,1,1,0,1,none,0.030055494002611205,0.4368427529043452,0.8995378864922551
1012,1,1,1,1.8681986049705803,-40.13107272407519,1.4892907406173423,0,0,0,0,2,1,0,1,none,0.9137116124977587,0.996680258119726,0.08141537369806882
1012,1,1,1,1.9410982941687756,-40.13107272407519,1.4892907406173423,1,0,0,1,3,1,0,1,none,0.07289968919819523,0.996680258119726,0.08141537369806882
1012,2,2,2,2.5084561865760433,-45.503430680771324,1.9337270325984182,0,0,0,0,4,1,0,1,none,0.5673578924072677,0.9348603937928323,-0.3550155547543101
1012,4,4,4,4.71472693169523,-55.84455458763768,2.7303701166817116,0,0,0,0,5,1,0,1,none,2.2062707451191867,0.3997302438801782,-0.9166328229599315
1012,5,5,5,5.658708862159737,-72.59516737006629,4.7116584652638105,0,0,0,0,6,1,0,1,none,0.9439819304645072,-0.9999997331738409,-0.0007305150559058506
1012,6,6,6,7.8811590562794205,-60.7265699985964,5.222113203856118,0,0,1,1,7,1,0,1,none,2.2224501941196833,-0.8728791022832327,0.48793654587171237
1012,7,7,1,10.327757390593709,-67.5245925001749,0.11960564122440598,0,1,1,1,8,1,0,1,none,2.446598334314288,0.11932067519228114,0.9928557682119081
1013,0,0,0,1.0314048506725337,-37.739727771969655,0.18111602986510647,0,0,0,0,0,0,0,0,none,0.0,0.18012746064895827,0.9836432777791744
1013,2,2,2,3.981226928845569,-52.14762416101489,1.7390069470019303,0,0,0,0,1,0,0,0,none,2.9498220781730353,0.985885920363079,-0.16741849369124262
1013,1,1,1,4.202368752565451,-46.96767474491815,0.7116241765875795,0,0,1,1,2,0,0,0,none,0.2211418237198819,0.6530646243317756,0.7573021830461053
1013,3,3,3,4.8945339526944736,-60.15591234243102,2.778949527878151,0,0,0,0,3,0,0,0,none,0.6921652001290228,0.3547466928397717,-0.9349624505397234
1013,4,4,4,5.57217434159253,-59.59828577062546,3.1643312219752677,0,0,0,0,4,0,0,0,none,0.6776403888980562,-0.02273660896845234,-0.9997414898925701
1013,4,4,4,5.604139101027042,-59.59828577062546,3.1643312219752677,1,0,0,1,5,0,0,0,none,0.03196475943451205,-0.02273660896845234,-0.9997414898925701
1013,5,5,5,6.422978748833934,-67.13034494304124,3.9693173971322024,0,0,0,0,6,0,0,0,none,0.8188396478068922,-0.7363939469458634,-0.6765529948950733
1013,6,6,6,7.4195386030753285,-70.88660098509419,5.0861051163663,0,0,0,0,7,0,0,0,none,0.9965598542413945,-0.930977099023225,0.36507758229491477
1013,7,7,7,8.814238863977964,-64.52200261011808,6.020016280295442,0,0,0,0,8,0,0,0,none,1.3947002609026358,-0.2601417716930457,0.9655704317243788
1014,0,0,0,1.0537790008332737,-42.71945313515287,0.2672383287391569,0,0,0,0,0,0,0,0,none,0.0,0.2640688045288147,0.9645038447174396
1014,2,2,2,3.626877279652067,-47.77253195363362,1.6453195443490893,0,0,0,0,1,0,0,0,none,2.5730982788187937,0.997224429938724,-0.07445425665055758
1014,3,3,0,4.619740879091632,-53.04050895178957,2.4645529085979985,0,1,0,1,2,0,0,0,none,0.9928635994395645,0.6264884587562652,-0.7794306967557791
1014,4,4,4,5.070738958652519,-56.50714546273288,3.3207850903515763,0,0,0,0,3,0,0,0,none,0.450998079560887,-0.17823499913591984,-0.9839879496635203
1014,5,5,5,6.1451074835684905,-64.76301361907146,4.154475907437839,0,0,0,0,4,0,0,0,none,1.0743685249159718,-0.8483618120460531,-0.5294168828644751
1014,6,6,6,7.655810407507385,-65.52586064927537,4.908377453016167,0,0,0,0,5,0,0,0,none,1.5107029239388945,-0.9808556573839826,0.1947361789135119
1014,7,7,7,8.891041231641234,-75.70658385256954,5.623606790771533,0,0,0,0,6,0,0,0,none,1.2352308241338488,-0.6127838287603321,0.7902505800123325
1015,0,0,0,1.0664490912438727,-45.4115065566762,0.06926607845949262,0,0,0,0,0,1,0,1,none,0.0,0.06921070439938178,0.9976020641501006
1015,2,2,2,2.651961733873797,-45.23386776100467,1.9357808634337748,0,0,0,0,1,1,0,1,none,1.5855126426299242,0.9341292806888338,-0.3569348497411845
1015,4,4,4,4.387736011670261,-56.19749394077528,3.0582634794758405,0,0,0,0,2,1,0,1,none,1.7357742777964638,0.08323277141358808,-0.996530132892535
1015,5,5,5,5.155806026587939,-56.36931114292324,3.735720774818372,0,0,0,0,3,1,0,1,none,0.7680700149176785,-0.5597864964528184,-0.8286368796940423
1015,6,6,6,6.365622482426782,-67.76606513380622,5.047677773869178,0,0,0,0,4,1,0,1,none,1.2098164558388431,-0.9443153238571013,0.32904189570426723
1015,7,7,7,7.451736978060509,-75.12914132690186,5.54531676165929,0,0,0,0,5,1,0,1,none,1.0861144956337272,-0.6727123690248171,0.7399040941642493
1015,7,7,7,7.55622391982694,-75.12914132690186,5.54531676165929,1,0,0,1,6,1,0,1,none,0.1044869417664307,-0.6727123690248171,0.7399040941642493
1016,0,0,0,1.6846047737338063,-39.31492595271069,0.1624517652477857,0,0,0,0,0,0,0,0,none,0.0,0.16173817489153983,0.9868337057390945
1016,1,1,1,3.0631469737154653,-46.78709316669415,1.0828554294554773,0,0,0,0,1,0,0,0,none,1.378542199981659,0.8833000544412567,0.4688080778144431
1016,1,1,1,3.1709586732609747,-46.78709316669415,1.0828554294554773,1,0,0,1,2,0,0,0,none,0.1078116995455094,0.8833000544412567,0.4688080778144431
1016,2,3,3,4.513344421763048,-58.85035920380125,2.5587271239288563,0,0,0,0,3,0,0,0,none,1.342385748502073,0.5504185920631584,-0.8348888390146382
1016,3,4,4,5.1450943195827685,-59.796180036910144,3.5391191169692955,0,0,0,0,4,0,0,0,none,0.6317498978197209,-0.3871388752287457,-0.9220214158503162
1016,4,5,5,6.077808683407711,-65.25777037846105,4.402872167477418,0,0,0,0,5,0,0,0,none,0.9327143638249424,-0.9524808591050866,-0.30459844556142474
1016,5,6,6,6.783499826412574,-65.77020894580656,5.0183183985296935,0,0,0,0,6,0,0,0,none,0.7056911430048629,-0.9535674427069526,0.3011795680475731
1016,6,7,7,7.573446510392001,-74.64375457593744,6.015863440536349,0,0,0,0,7,0,0,0,none,0.7899466839794274,-0.2641493762369734,0.9644817815975675
1017,1,1,1,1.49567009067197,-47.2649084333293,1.028667475005885,0,0,0,0,0,2,1,0,excess_dwell,0.0,0.8566122192935262,0.515960759900421
1017,2,2,2,2.845228532246919,-48.920978014680585,1.9651624034828583,0,0,0,0,1,2,1,0,excess_dwell,1.349558441574949,0.9232403177712041,-0.38422300248908325
1017,3,2,2,3.7409271188033166,-49.28983651956005,1.705666871921101,0,0,0,0,2,2,1,0,excess_dwell,0.8956985865563976,0.990918746273183,-0.1344620328731614
1017,4,2,2,5.061057776072988,-55.74708721045497,1.7416670289798262,0,0,1,1,3,2,1,0,excess_dwell,1.3201306572696714,0.9854370858903204,-0.1700404356380956
1017,5,2,2,5.790859987301472,-45.111055359466306,1.9225200230359891,0,0,0,0,4,2,1,0,excess_dwell,0.7298022112284839,0.938780265979988,-0.34451649047112837
1017,6,3,3,6.91353861043794,-56.4573013594806,2.4126762011275256,0,0,0,0,5,2,1,0,excess_dwell,1.1226786231364683,0.6660618117953196,-0.7458965497090976
1017,7,4,4,7.997792327406717,-61.8362970320874,3.2795488970391524,0,0,0,0,6,2,1,0,excess_dwell,1.0842537169687771,-0.1375190641927162,-0.990499120132653
1017,8,5,5,8.913738560353291,-63.929871075570055,4.374877505097521,0,0,0,0,7,2,1,0,excess_dwell,0.915946232946574,-0.9435816364190531,-0.3311399936775106
1017,8,5,5,8.993290082736511,-63.929871075570055,4.374877505097521,1,0,0,1,8,2,1,0,excess_dwell,0.07955152238321972,-0.9435816364190531,-0.3311399936775106
1017,9,6,6,9.83806014013802,-66.92863843743193,4.684196998025379,0,0,0,0,9,2,1,0,excess_dwell,0.8447700574015098,-0.9996026323849521,-0.02818824806678065
1017,10,7,7,10.945535923081733,-69.28877107790514,5.737647036247071,0,0,0,0,10,2,1,0,excess_dwell,1.1074757829437125,-0.5188783055444322,0.8548481175245922
1018,0,0,0,1.207964332249085,-34.96343106011561,0.6972018630255331,0,0,0,0,0,1,0,1,none,0.0,0.6420750348542745,0.7666418000715081
1018,3,3,3,4.125983145988371,-55.69248937877669,2.5867602908579883,0,0,0,0,1,1,0,1,none,2.9180188137392866,0.5268008178117769,-0.8499887636626987
1018,2,2,2,4.142467096400632,-46.37492123303424,1.1692912785717193,0,0,1,1,2,1,0,1,none,0.016483950412260917,0.9204738576602477,0.39080414194844715
1018,6,6,6,7.81794615940375,-58.7962831819085,4.770611812621337,0,0,1,1,3,1,0,1,none,3.6754790630031176,-0.9983055296578113,0.05818994289941262
1018,6,6,6,7.890718514076627,-58.7962831819085,4.770611812621337,1,0,1,1,4,1,0,1,none,0.07277235467287735,-0.9983055296578113,0.05818994289941262
1018,7,7,7,9.7072423831377,-75.04920798261738,6.104405667265796,0,0,1,1,5,1,0,1,none,1.816523869061073,-0.17782879683763958,0.9840614406708951
1018,7,7,7,9.744122380159487,-75.04920798261738,6.104405667265796,1,0,1,1,6,1,0,1,none,0.03687999702178679,-0.17782879683763958,0.9840614406708951
1019,0,0,0,0.7196472002642545,-32.296038318589446,0.627446542901934,0,0,0,0,0,1,0,1,none,0.0,0.5870795759548297,0.8095292283152582
1019,1,1,1,1.424731608390206,-48.0597680057789,0.7094824038469312,0,0,0,0,1,1,0,1,none,0.7050844081259514,0.6514411585344019,0.7586991610430028
1019,3,3,3,3.0843934304022156,-49.787503344890546,2.4970129672024144,0,0,0,0,2,1,0,1,none,1.6596618220120096,0.6008625129091226,-0.799352388237212
1019,4,4,4,3.771624443602884,-62.98077718005843,3.448367345744851,0,0,0,0,3,1,0,1,none,0.6872310132006683,-0.3019854861331345,-0.9533125228197386
1019,2,2,2,3.8697811742041957,-56.85168106936128,1.1637810991531572,0,0,1,1,4,1,0,1,none,0.0981567306013118,0.9183064939037134,0.3958701595905773
1019,5,5,5,4.997956729585334,-72.81934629260462,3.9643321097776845,0,0,0,0,5,1,0,1,none,1.1281755553811381,-0.7330119990129608,-0.6802157079214087
1019,6,6,6,6.75963828147058,-60.99831974986212,5.261659322397012,0,0,0,0,6,1,0,1,none,1.7616815518852462,-0.852905677994961,0.5220650385191062
1020,1,1,6,2.5322270679721166,-46.19343949892337,0.8070052816745847,0,1,0,1,0,0,0,0,none,0.0,0.7222190760404072,0.6916643739584543
1020,2,3,1,3.5280696486500407,-54.25933916042308,2.5122733024980626,0,1,0,1,1,0,0,0,none,0.9958425806779241,0.5885946384730001,-0.8084283218448239
1020,3,4,4,4.917770106353092,-57.665134395083825,3.3203848683548607,0,0,0,0,2,0,0,0,none,1.389700457703051,-0.17784117124984358,-0.9840592044224188
1020,4,5,5,5.781197864272871,-61.46591195164224,4.172898469009265,0,0,0,0,3,0,0,0,none,0.8634277579197791,-0.8579705164702914,-0.5136989321263004
1020,5,6,6,6.878383331441637,-69.0812004875229,4.817516740463282,0,0,0,0,4,0,0,0,none,1.0971854671687664,-0.9944791644600364,0.10493422442114832
1020,6,7,7,8.157889700631014,-71.1399861070212,5.503608332927879,0,0,0,0,5,0,0,0,none,1.2795063691893764,-0.7029786215517901,0.7112109796967037
1021,0,0,5,1.4602244279487029,-44.22574293996936,6.085462571572477,0,1,0,1,0,1,0,1,none,0.0,-0.19643694686102797,0.9805164587644195
1021,1,1,1,2.227490230374504,-56.490513218761464,1.1706152200170137,0,0,0,0,1,1,0,1,none,0.767265802425801,0.9209904525968006,0.3895851463102006
1021,3,3,3,5.389422340132854,-58.49627467094611,2.6513845599983643,0,0,0,0,2,1,0,1,none,3.16193210975835,0.4708094857934739,-0.8822349052757348
1021,4,4,2,6.196822215973359,-53.30161300552301,3.385011689609457,0,1,0,1,3,1,0,1,none,0.8073998758405052,-0.24102227013244362,-0.9705195852223711
1021,6,6,6,8.340899254951452,-66.40093947940882,5.993147443045188,0,0,0,0,4,1,0,1,none,2.144077038978093,-0.2859885079747323,0.9582330474923031
1022,2,2,2,4.913889705001628,-52.19445074462587,1.875178437833277,0,0,0,0,0,2,1,0,reverse,0.0,0.9540323183110647,-0.29970374641971903
1022,1,1,1,5.654357929928176,-42.62256910037251,0.9556368651983009,0,0,1,1,1,2,1,0,reverse,0.7404682249265484,0.8166814337896218,0.5770887589472937
1022,3,3,7,6.553229458644301,-54.73423724582323,2.4714545726645905,0,1,0,1,2,2,1,0,reverse,0.8988715287161249,0.621094211937069,-0.7837359120891879
1022,4,2,2,7.022929403644444,-51.26659774078456,1.8677534270898977,0,0,0,0,3,2,1,0,reverse,0.46969994500014245,0.9562313032467249,-0.29261184988149413
1022,5,4,4,8.268006154969555,-56.312620056538314,3.5510986429482827,0,0,0,0,4,2,1,0,reverse,1.2450767513251115,-0.3981562119172214,-0.9173176281483577
1022,6,5,5,9.737680796676027,-68.46727069599453,4.3005563562369735,0,0,0,0,5,2,1,0,reverse,1.4696746417064723,-0.916388782065658,-0.4002893954431219
1022,8,7,7,11.976219188181593,-70.88918172715566,5.7033767901814985,0,0,0,0,6,2,1,0,reverse,2.238538391505566,-0.5478637583668078,0.8365675718483212
1023,0,0,0,1.3658483618091197,-41.37423561349612,0.19201537102830907,0,0,0,0,0,2,1,0,reverse,0.0,0.1908376129759909,0.9816216203169253
1023,1,1,1,2.466318634590881,-40.92156605482176,1.1843431780747513,0,0,1,1,1,2,1,0,reverse,1.1004702727817612,0.9262517110536438,0.37690551570678454
1023,2,2,2,2.952945976531602,-49.84043084132659,1.8413065971897025,0,0,0,0,2,2,1,0,reverse,0.486627341940721,0.9636346657449477,-0.26722318569806575
1023,3,3,3,4.0247197693434185,-52.194083946408945,2.5330866448818785,0,0,0,0,3,2,1,0,reverse,1.0717737928118165,0.5716422742319532,-0.8205029617928995
1023,3,3,3,4.042515390411611,-52.194083946408945,2.5330866448818785,1,0,0,1,4,2,1,0,reverse,0.01779562106819288,0.5716422742319532,-0.8205029617928995
1023,4,4,4,5.2415486633315425,-58.62899361840392,3.6793581468633914,0,0,0,0,5,2,1,0,reverse,1.1990332729199311,-0.5122181538850221,-0.8588553794618858
1023,5,5,5,6.482399278330192,-63.27708057725025,4.548920939241494,0,0,0,0,6,2,1,0,reverse,1.2408506149986493,-0.986668825549759,-0.16274098650388955
1023,6,4,0,7.448263544063971,-62.39833943695216,3.4435081584053986,0,1,0,1,7,2,1,0,reverse,0.9658642657337788,-0.29734961503261687,-0.9547686664527458
1023,7,6,1,8.247258714103467,-66.85961043147012,5.144891876353657,0,1,0,1,8,2,1,0,reverse,0.7989951700394959,-0.9079195194121483,0.4191445410242315
1023,8,7,7,9.247064970939926,-70.59549213357329,5.67210601943525,0,0,0,0,9,2,1,0,reverse,0.9998062568364592,-0.5737517623333196,0.8190292517483181
1024,0,0,0,1.0290083481968588,-38.393221928176864,0.3024158349959491,0,0,0,0,0,2,1,0,unauthorized_jump,0.0,0.2978272773739525,0.9546197739686827
1024,1,1,1,2.2052907005576934,-48.90140955726775,1.0259593691152111,0,0,0,0,1,2,1,0,unauthorized_jump,1.1762823523608346,0.8552118035026871,0.5182786616769799
1024,2,4,4,3.1081363523032572,-61.87423902729551,3.1936856775785762,0,0,0,0,2,2,1,0,unauthorized_jump,0.9028456517455639,-0.052069466525161104,-0.9986434652346077
1024,3,5,5,3.9186391578227897,-62.98380026366404,4.087123088314551,0,0,0,0,3,2,1,0,unauthorized_jump,0.8105028055195325,-0.8108075181149409,-0.5853128809177958
1024,4,6,6,4.843646849758626,-64.57021800358285,5.318306005044952,0,0,0,0,4,2,1,0,unauthorized_jump,0.9250076919358361,-0.8219801830206709,0.5695160917141011
1024,5,7,7,6.985845996452519,-68.3306091082923,5.77516554791546,0,0,1,1,5,2,1,0,unauthorized_jump,2.142199146693893,-0.4864480466289328,0.8737095043153048
1025,0,0,0,0.8226518710320664,-39.817774528873045,0.30224157658959006,0,0,0,0,0,0,0,0,none,0.0,0.2976609223323934,0.9546716583811572
1025,2,2,2,2.8397460728293424,-51.907139400933,1.6313253698428374,0,0,0,0,1,0,0,0,none,2.017094201797276,0.9981686767044817,-0.06049208911935462
1025,3,3,3,3.5918734200487585,-52.45175229811629,2.5780908838987657,0,0,0,0,2,0,0,0,none,0.7521273472194161,0.5341498273225798,-0.8453898284053684
1025,3,3,3,3.6687570515420713,-52.45175229811629,2.5780908838987657,1,0,0,1,3,0,0,0,none,0.07688363149331279,0.5341498273225798,-0.8453898284053684
1025,4,4,4,4.380416961721382,-62.14513521699831,3.3545034871800263,0,0,0,0,4,0,0,0,none,0.7116599101793106,-0.21130589792995408,-0.9774199801006811
1025,5,5,5,5.406295558637733,-62.91756082801779,4.016912585453174,0,0,0,0,5,0,0,0,none,1.0258785969163506,-0.7677485382702888,-0.6407512637395535
1025,5,5,5,5.51828201982519,-62.91756082801779,4.016912585453174,1,0,0,1,6,0,0,0,none,0.11198646118745703,-0.7677485382702888,-0.6407512637395535
1025,6,6,6,6.347094531258874,-67.95595458610774,4.659996710395852,0,0,0,0,7,0,0,0,none,0.828812511433684,-0.9986278389419113,-0.052368304251790766
1025,7,7,7,7.141340786021616,-71.54952185667861,0.20678891222772933,0,0,0,0,8,0,0,0,none,0.7942462547627427,0.2053182874090745,0.9786952543337506
1026,1,1,1,1.832812404211638,-39.897955132036515,0.8850588346014822,0,0,0,0,0,2,1,0,unauthorized_jump,0.0,0.7739522451260458,0.6332439674125235
